Arc Olympic Lifting Zones,11/29/2022,04:11 PM,Open,39
Climbing,11/29/2022,04:11 PM,Open,8
Competition Pool,11/29/2022,03:40 PM,Open,9
Four Court Gym,11/29/2022,04:11 PM,Open,25
North Court,11/29/2022,03:15 PM,Open,0
Recreation Pool,11/29/2022,03:40 PM,Open,2
South Court,11/29/2022,04:11 PM,Open,7
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,10:18 AM,Closed,0
Aquaplex Pool Deck,11/29/2022,03:40 PM,Open,3
Arc Express,11/29/2022,04:01 PM,Open,21
Arc Floor One,11/29/2022,04:11 PM,Open,160
Arc Floor Two,11/29/2022,04:11 PM,Open,105
Arc Olympic Lifting Zones,11/29/2022,04:11 PM,Open,39
Climbing,11/29/2022,04:11 PM,Open,8
Competition Pool,11/29/2022,03:40 PM,Open,9
Four Court Gym,11/29/2022,04:11 PM,Open,25
North Court,11/29/2022,03:15 PM,Open,0
Recreation Pool,11/29/2022,03:40 PM,Open,2
South Court,11/29/2022,04:11 PM,Open,7
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,10:18 AM,Closed,0
Aquaplex Pool Deck,11/29/2022,03:40 PM,Open,3
Arc Express,11/29/2022,04:33 PM,Open,19
Arc Floor One,11/29/2022,04:11 PM,Open,160
Arc Floor Two,11/29/2022,04:11 PM,Open,105
Arc Olympic Lifting Zones,11/29/2022,04:11 PM,Open,39
Climbing,11/29/2022,04:11 PM,Open,8
Competition Pool,11/29/2022,03:40 PM,Open,9
Four Court Gym,11/29/2022,04:11 PM,Open,25
North Court,11/29/2022,03:15 PM,Open,0
Recreation Pool,11/29/2022,03:40 PM,Open,2
South Court,11/29/2022,04:11 PM,Open,7
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,10:18 AM,Closed,0
Aquaplex Pool Deck,11/29/2022,03:40 PM,Open,3
Arc Express,11/29/2022,04:33 PM,Open,19
Arc Floor One,11/29/2022,04:11 PM,Open,160
Arc Floor Two,11/29/2022,04:11 PM,Open,105
Arc Olympic Lifting Zones,11/29/2022,04:11 PM,Open,39
Climbing,11/29/2022,04:11 PM,Open,8
Competition Pool,11/29/2022,03:40 PM,Open,9
Four Court Gym,11/29/2022,04:11 PM,Open,25
North Court,11/29/2022,03:15 PM,Open,0
Recreation Pool,11/29/2022,03:40 PM,Open,2
South Court,11/29/2022,04:11 PM,Open,7
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,10:18 AM,Closed,0
Aquaplex Pool Deck,11/29/2022,03:40 PM,Open,3
Arc Express,11/29/2022,04:33 PM,Open,19
Arc Floor One,11/29/2022,04:11 PM,Open,160
Arc Floor Two,11/29/2022,04:11 PM,Open,105
Arc Olympic Lifting Zones,11/29/2022,04:11 PM,Open,39
Climbing,11/29/2022,04:11 PM,Open,8
Competition Pool,11/29/2022,03:40 PM,Open,9
Four Court Gym,11/29/2022,04:11 PM,Open,25
North Court,11/29/2022,03:15 PM,Open,0
Recreation Pool,11/29/2022,03:40 PM,Open,2
South Court,11/29/2022,04:11 PM,Open,7
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,10:18 AM,Closed,0
Aquaplex Pool Deck,11/29/2022,03:40 PM,Open,3
Arc Express,11/29/2022,05:01 PM,Open,23
Arc Floor One,11/29/2022,04:11 PM,Open,160
Arc Floor Two,11/29/2022,04:11 PM,Open,105
Arc Olympic Lifting Zones,11/29/2022,04:11 PM,Open,39
Climbing,11/29/2022,04:11 PM,Open,8
Competition Pool,11/29/2022,03:40 PM,Open,9
Four Court Gym,11/29/2022,04:11 PM,Open,25
North Court,11/29/2022,03:15 PM,Open,0
Recreation Pool,11/29/2022,03:40 PM,Open,2
South Court,11/29/2022,04:11 PM,Open,7
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,10:18 AM,Closed,0
Aquaplex Pool Deck,11/29/2022,03:40 PM,Open,3
Arc Express,11/29/2022,05:01 PM,Open,23
Arc Floor One,11/29/2022,04:11 PM,Open,160
Arc Floor Two,11/29/2022,04:11 PM,Open,105
Arc Olympic Lifting Zones,11/29/2022,04:11 PM,Open,39
Climbing,11/29/2022,04:11 PM,Open,8
Competition Pool,11/29/2022,03:40 PM,Open,9
Four Court Gym,11/29/2022,04:11 PM,Open,25
North Court,11/29/2022,03:15 PM,Open,0
Recreation Pool,11/29/2022,03:40 PM,Open,2
South Court,11/29/2022,04:11 PM,Open,7
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,10:18 AM,Closed,0
Aquaplex Pool Deck,11/29/2022,03:40 PM,Open,3
Arc Express,11/29/2022,05:31 PM,Open,22
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,03:40 PM,Open,9
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,03:40 PM,Open,2
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,10:18 AM,Closed,0
Aquaplex Pool Deck,11/29/2022,03:40 PM,Open,3
Arc Express,11/29/2022,05:31 PM,Open,22
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,03:40 PM,Open,9
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,03:40 PM,Open,2
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,10:18 AM,Closed,0
Aquaplex Pool Deck,11/29/2022,03:40 PM,Open,3
Arc Express,11/29/2022,05:31 PM,Open,22
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,03:40 PM,Open,9
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,03:40 PM,Open,2
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,10:18 AM,Closed,0
Aquaplex Pool Deck,11/29/2022,03:40 PM,Open,3
Arc Express,11/29/2022,06:01 PM,Open,25
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,03:40 PM,Open,9
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,03:40 PM,Open,2
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,10:18 AM,Closed,0
Aquaplex Pool Deck,11/29/2022,06:06 PM,Open,0
Arc Express,11/29/2022,06:01 PM,Open,25
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,06:06 PM,Open,6
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,06:06 PM,Open,0
Arc Express,11/29/2022,06:01 PM,Open,25
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,06:06 PM,Open,6
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,06:06 PM,Open,0
Arc Express,11/29/2022,06:32 PM,Open,38
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,06:06 PM,Open,6
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,06:06 PM,Open,0
Arc Express,11/29/2022,06:32 PM,Open,38
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,06:06 PM,Open,6
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,06:06 PM,Open,0
Arc Express,11/29/2022,06:32 PM,Open,38
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,06:06 PM,Open,6
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,06:06 PM,Open,0
Arc Express,11/29/2022,06:32 PM,Open,38
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,06:06 PM,Open,6
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,07:09 PM,Open,17
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,07:09 PM,Open,17
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,07:09 PM,Open,17
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,07:09 PM,Open,17
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,07:09 PM,Open,17
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,07:09 PM,Open,17
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,07:09 PM,Open,17
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,07:09 PM,Open,17
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,08:25 PM,Open,19
Arc Floor One,11/29/2022,05:26 PM,Open,155
Arc Floor Two,11/29/2022,05:26 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,05:26 PM,Open,43
Climbing,11/29/2022,05:26 PM,Open,10
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,05:26 PM,Open,15
North Court,11/29/2022,05:26 PM,Open,0
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,05:26 PM,Open,15
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,08:25 PM,Open,19
Arc Floor One,11/29/2022,08:34 PM,Open,144
Arc Floor Two,11/29/2022,08:34 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,08:34 PM,Open,52
Climbing,11/29/2022,08:34 PM,Open,25
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,08:34 PM,Open,43
North Court,11/29/2022,08:34 PM,Open,2
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,08:34 PM,Open,20
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,08:25 PM,Open,19
Arc Floor One,11/29/2022,08:34 PM,Open,144
Arc Floor Two,11/29/2022,08:34 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,08:34 PM,Open,52
Climbing,11/29/2022,08:34 PM,Open,25
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,08:34 PM,Open,43
North Court,11/29/2022,08:34 PM,Open,2
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,08:34 PM,Open,20
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,08:59 PM,Open,21
Arc Floor One,11/29/2022,08:34 PM,Open,144
Arc Floor Two,11/29/2022,08:34 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,08:34 PM,Open,52
Climbing,11/29/2022,08:34 PM,Open,25
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,08:34 PM,Open,43
North Court,11/29/2022,08:34 PM,Open,2
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,08:34 PM,Open,20
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,08:59 PM,Open,21
Arc Floor One,11/29/2022,08:34 PM,Open,144
Arc Floor Two,11/29/2022,08:34 PM,Open,96
Arc Olympic Lifting Zones,11/29/2022,08:34 PM,Open,52
Climbing,11/29/2022,08:34 PM,Open,25
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,08:34 PM,Open,43
North Court,11/29/2022,08:34 PM,Open,2
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,08:34 PM,Open,20
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,08:59 PM,Open,21
Arc Floor One,11/29/2022,09:16 PM,Open,109
Arc Floor Two,11/29/2022,09:16 PM,Open,74
Arc Olympic Lifting Zones,11/29/2022,09:16 PM,Open,52
Climbing,11/29/2022,09:16 PM,Closed,0
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,09:16 PM,Open,43
North Court,11/29/2022,09:16 PM,Open,4
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,09:16 PM,Open,17
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,09:29 PM,Open,13
Arc Floor One,11/29/2022,09:16 PM,Open,109
Arc Floor Two,11/29/2022,09:16 PM,Open,74
Arc Olympic Lifting Zones,11/29/2022,09:16 PM,Open,52
Climbing,11/29/2022,09:16 PM,Closed,0
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,09:16 PM,Open,43
North Court,11/29/2022,09:16 PM,Open,4
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,09:16 PM,Open,17
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,09:29 PM,Open,13
Arc Floor One,11/29/2022,09:16 PM,Open,109
Arc Floor Two,11/29/2022,09:16 PM,Open,74
Arc Olympic Lifting Zones,11/29/2022,09:16 PM,Open,52
Climbing,11/29/2022,09:16 PM,Closed,0
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,09:16 PM,Open,43
North Court,11/29/2022,09:16 PM,Open,4
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,09:16 PM,Open,17
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,09:29 PM,Open,13
Arc Floor One,11/29/2022,09:16 PM,Open,109
Arc Floor Two,11/29/2022,09:16 PM,Open,74
Arc Olympic Lifting Zones,11/29/2022,09:16 PM,Open,52
Climbing,11/29/2022,09:16 PM,Closed,0
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,09:16 PM,Open,43
North Court,11/29/2022,09:16 PM,Open,4
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,09:16 PM,Open,17
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,09:29 PM,Open,13
Arc Floor One,11/29/2022,09:16 PM,Open,109
Arc Floor Two,11/29/2022,09:16 PM,Open,74
Arc Olympic Lifting Zones,11/29/2022,09:16 PM,Open,52
Climbing,11/29/2022,09:16 PM,Closed,0
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,09:16 PM,Open,43
North Court,11/29/2022,09:16 PM,Open,4
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,09:16 PM,Open,17
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,09:29 PM,Open,13
Arc Floor One,11/29/2022,10:10 PM,Open,117
Arc Floor Two,11/29/2022,10:10 PM,Open,79
Arc Olympic Lifting Zones,11/29/2022,10:10 PM,Open,34
Climbing,11/29/2022,09:16 PM,Closed,0
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,10:10 PM,Open,26
North Court,11/29/2022,10:10 PM,Open,12
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,10:10 PM,Open,12
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,09:29 PM,Open,13
Arc Floor One,11/29/2022,10:10 PM,Open,117
Arc Floor Two,11/29/2022,10:10 PM,Open,79
Arc Olympic Lifting Zones,11/29/2022,10:10 PM,Open,34
Climbing,11/29/2022,09:16 PM,Closed,0
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,10:10 PM,Open,26
North Court,11/29/2022,10:10 PM,Open,12
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,10:10 PM,Open,12
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,09:29 PM,Open,13
Arc Floor One,11/29/2022,10:10 PM,Open,117
Arc Floor Two,11/29/2022,10:10 PM,Open,79
Arc Olympic Lifting Zones,11/29/2022,10:10 PM,Open,34
Climbing,11/29/2022,09:16 PM,Closed,0
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,10:10 PM,Open,26
North Court,11/29/2022,10:10 PM,Open,12
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,10:10 PM,Open,12
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,09:29 PM,Open,13
Arc Floor One,11/29/2022,10:10 PM,Open,117
Arc Floor Two,11/29/2022,10:10 PM,Open,79
Arc Olympic Lifting Zones,11/29/2022,10:10 PM,Open,34
Climbing,11/29/2022,09:16 PM,Closed,0
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,10:10 PM,Open,26
North Court,11/29/2022,10:10 PM,Open,12
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,10:10 PM,Open,12
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,09:29 PM,Open,13
Arc Floor One,11/29/2022,10:10 PM,Open,117
Arc Floor Two,11/29/2022,10:10 PM,Open,79
Arc Olympic Lifting Zones,11/29/2022,10:10 PM,Open,34
Climbing,11/29/2022,09:16 PM,Closed,0
Competition Pool,11/29/2022,07:04 PM,Open,0
Four Court Gym,11/29/2022,10:10 PM,Open,26
North Court,11/29/2022,10:10 PM,Open,12
Recreation Pool,11/29/2022,06:06 PM,Open,0
South Court,11/29/2022,10:10 PM,Open,12
Spa,11/28/2022,01:03 PM,Closed,0
Tennis Courts,11/29/2022,06:06 PM,Open,0
Aquaplex Pool Deck,11/29/2022,07:04 PM,Open,3
Arc Express,11/29/2022,09:29 PM,Open,13
Arc Floor One,11/29/2022,10:10 PM,Open,117
Arc Floor Two,11/29/2022,10:10 PM,Open,79
Arc Olympic Lifting Zones,11/29/2022,10:10 PM,Open,34
Climbing,11/29/2022,09:16 PM,Closed,0
Competition Pool,11/29/2022,07:04 PM,Open,0
