CompetitionPool,657,1,0
ArcExpress,701,1,28
Spa,103,0,0
AquaplexPoolDeck,657,1,4
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11282022,0516,1
Climbing,11282022,0516,1
ArcOlympicLiftingZones,11282022,0516,1
ArcFloorTwo,11282022,0516,1
SouthCourt,11282022,0516,1
FourCourtGym,11282022,0517,1
NorthCourt,11282022,0517,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0701,1
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0657,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,145,11282022,0723
Climbing,17,11282022,0723
ArcOlympicLiftingZones,85,11282022,0723
ArcFloorTwo,105,11282022,0723
SouthCourt,0,11282022,0723
FourCourtGym,36,11282022,0723
NorthCourt,0,11282022,0723
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,28,11282022,0730
Spa,0,11282022,0103
AquaplexPoolDeck,4,11282022,0657
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,143,11282022
Climbing,1,17,11282022
ArcOlympicLiftingZones,1,86,11282022
ArcFloorTwo,1,103,11282022
SouthCourt,1,0,11282022
FourCourtGym,1,37,11282022
NorthCourt,1,1,11282022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,1,16,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,4,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,723,1,143
Climbing,723,1,17
ArcOlympicLiftingZones,723,1,86
ArcFloorTwo,723,1,103
SouthCourt,723,1,0
FourCourtGym,723,1,37
NorthCourt,723,1,1
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,730,1,16
Spa,103,0,0
AquaplexPoolDeck,657,1,4
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11282022,0723,1
Climbing,11282022,0723,1
ArcOlympicLiftingZones,11282022,0723,1
ArcFloorTwo,11282022,0723,1
SouthCourt,11282022,0723,1
FourCourtGym,11282022,0723,1
NorthCourt,11282022,0723,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0730,1
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0657,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,143,11282022,0723
Climbing,17,11282022,0723
ArcOlympicLiftingZones,86,11282022,0723
ArcFloorTwo,103,11282022,0723
SouthCourt,0,11282022,0723
FourCourtGym,37,11282022,0723
NorthCourt,1,11282022,0723
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,16,11282022,0730
Spa,0,11282022,0103
AquaplexPoolDeck,4,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,143,11282022
Climbing,1,17,11282022
ArcOlympicLiftingZones,1,86,11282022
ArcFloorTwo,1,103,11282022
SouthCourt,1,0,11282022
FourCourtGym,1,37,11282022
NorthCourt,1,1,11282022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,1,16,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,723,1,143
Climbing,723,1,17
ArcOlympicLiftingZones,723,1,86
ArcFloorTwo,723,1,103
SouthCourt,723,1,0
FourCourtGym,723,1,37
NorthCourt,723,1,1
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,808,1,16
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11282022,0723,1
Climbing,11282022,0723,1
ArcOlympicLiftingZones,11282022,0723,1
ArcFloorTwo,11282022,0723,1
SouthCourt,11282022,0723,1
FourCourtGym,11282022,0723,1
NorthCourt,11282022,0723,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0808,1
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,143,11282022,0723
Climbing,17,11282022,0723
ArcOlympicLiftingZones,86,11282022,0723
ArcFloorTwo,103,11282022,0723
SouthCourt,0,11282022,0723
FourCourtGym,37,11282022,0723
NorthCourt,1,11282022,0723
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,16,11282022,0830
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,143,11282022
Climbing,1,17,11282022
ArcOlympicLiftingZones,1,86,11282022
ArcFloorTwo,1,103,11282022
SouthCourt,1,0,11282022
FourCourtGym,1,37,11282022
NorthCourt,1,1,11282022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,1,19,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,723,1,143
Climbing,723,1,17
ArcOlympicLiftingZones,723,1,86
ArcFloorTwo,723,1,103
SouthCourt,723,1,0
FourCourtGym,723,1,37
NorthCourt,723,1,1
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,830,1,19
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11282022,0723,1
Climbing,11282022,0723,1
ArcOlympicLiftingZones,11282022,0723,1
ArcFloorTwo,11282022,0723,1
SouthCourt,11282022,0723,1
FourCourtGym,11282022,0723,1
NorthCourt,11282022,0723,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0830,1
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,143,11282022,0723
Climbing,17,11282022,0723
ArcOlympicLiftingZones,86,11282022,0723
ArcFloorTwo,103,11282022,0723
SouthCourt,0,11282022,0723
FourCourtGym,37,11282022,0723
NorthCourt,1,11282022,0723
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,19,11282022,0900
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,143,11282022
Climbing,1,17,11282022
ArcOlympicLiftingZones,1,86,11282022
ArcFloorTwo,1,103,11282022
SouthCourt,1,0,11282022
FourCourtGym,1,37,11282022
NorthCourt,1,1,11282022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,1,28,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,723,1,143
Climbing,723,1,17
ArcOlympicLiftingZones,723,1,86
ArcFloorTwo,723,1,103
SouthCourt,723,1,0
FourCourtGym,723,1,37
NorthCourt,723,1,1
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,900,1,28
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11282022,0723,1
Climbing,11282022,0723,1
ArcOlympicLiftingZones,11282022,0723,1
ArcFloorTwo,11282022,0723,1
SouthCourt,11282022,0723,1
FourCourtGym,11282022,0723,1
NorthCourt,11282022,0723,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0900,1
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,143,11282022,0723
Climbing,17,11282022,0723
ArcOlympicLiftingZones,86,11282022,0723
ArcFloorTwo,103,11282022,0723
SouthCourt,0,11282022,0723
FourCourtGym,37,11282022,0723
NorthCourt,1,11282022,0723
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,28,11282022,0929
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,143,11282022
Climbing,1,17,11282022
ArcOlympicLiftingZones,1,86,11282022
ArcFloorTwo,1,103,11282022
SouthCourt,1,0,11282022
FourCourtGym,1,37,11282022
NorthCourt,1,1,11282022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,1,14,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,723,1,143
Climbing,723,1,17
ArcOlympicLiftingZones,723,1,86
ArcFloorTwo,723,1,103
SouthCourt,723,1,0
FourCourtGym,723,1,37
NorthCourt,723,1,1
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,929,1,14
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11282022,0723,1
Climbing,11282022,0723,1
ArcOlympicLiftingZones,11282022,0723,1
ArcFloorTwo,11282022,0723,1
SouthCourt,11282022,0723,1
FourCourtGym,11282022,0723,1
NorthCourt,11282022,0723,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0929,1
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,143,11282022,0723
Climbing,17,11282022,0723
ArcOlympicLiftingZones,86,11282022,0723
ArcFloorTwo,103,11282022,0723
SouthCourt,0,11282022,0723
FourCourtGym,37,11282022,0723
NorthCourt,1,11282022,0723
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,14,11282022,0957
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,143,11282022
Climbing,1,17,11282022
ArcOlympicLiftingZones,1,86,11282022
ArcFloorTwo,1,103,11282022
SouthCourt,1,0,11282022
FourCourtGym,1,37,11282022
NorthCourt,1,1,11282022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,0,0,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,1008,1,133
Climbing,1009,0,0
ArcOlympicLiftingZones,1009,1,53
ArcFloorTwo,1009,1,85
SouthCourt,1009,1,0
FourCourtGym,1009,1,44
NorthCourt,1009,1,4
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,957,0,0
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11282022,1008,1
Climbing,11282022,1009,0
ArcOlympicLiftingZones,11282022,1009,1
ArcFloorTwo,11282022,1009,1
SouthCourt,11282022,1009,1
FourCourtGym,11282022,1009,1
NorthCourt,11282022,1009,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0957,0
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,133,11282022,1008
Climbing,0,11282022,1009
ArcOlympicLiftingZones,53,11282022,1009
ArcFloorTwo,85,11282022,1009
SouthCourt,0,11282022,1009
FourCourtGym,44,11282022,1009
NorthCourt,4,11282022,1009
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,0,11282022,0957
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,133,11282022
Climbing,0,0,11282022
ArcOlympicLiftingZones,1,53,11282022
ArcFloorTwo,1,85,11282022
SouthCourt,1,0,11282022
FourCourtGym,1,44,11282022
NorthCourt,1,4,11282022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,0,0,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,1008,1,133
Climbing,1009,0,0
ArcOlympicLiftingZones,1009,1,53
ArcFloorTwo,1009,1,85
SouthCourt,1009,1,0
FourCourtGym,1009,1,44
NorthCourt,1009,1,4
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,957,0,0
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11282022,1008,1
Climbing,11282022,1009,0
ArcOlympicLiftingZones,11282022,1009,1
ArcFloorTwo,11282022,1009,1
SouthCourt,11282022,1009,1
FourCourtGym,11282022,1009,1
NorthCourt,11282022,1009,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0957,0
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,133,11282022,1008
Climbing,0,11282022,1009
ArcOlympicLiftingZones,53,11282022,1009
ArcFloorTwo,85,11282022,1009
SouthCourt,0,11282022,1009
FourCourtGym,44,11282022,1009
NorthCourt,4,11282022,1009
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,0,11282022,0957
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,133,11282022
Climbing,0,0,11282022
ArcOlympicLiftingZones,1,53,11282022
ArcFloorTwo,1,85,11282022
SouthCourt,1,0,11282022
FourCourtGym,1,44,11282022
NorthCourt,1,4,11282022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,0,0,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,1008,1,133
Climbing,1009,0,0
ArcOlympicLiftingZones,1009,1,53
ArcFloorTwo,1009,1,85
SouthCourt,1009,1,0
FourCourtGym,1009,1,44
NorthCourt,1009,1,4
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,957,0,0
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11282022,1008,1
Climbing,11282022,1009,0
ArcOlympicLiftingZones,11282022,1009,1
ArcFloorTwo,11282022,1009,1
SouthCourt,11282022,1009,1
FourCourtGym,11282022,1009,1
NorthCourt,11282022,1009,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0957,0
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,133,11282022,1008
Climbing,0,11282022,1009
ArcOlympicLiftingZones,53,11282022,1009
ArcFloorTwo,85,11282022,1009
SouthCourt,0,11282022,1009
FourCourtGym,44,11282022,1009
NorthCourt,4,11282022,1009
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,0,11282022,0957
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,133,11282022
Climbing,0,0,11282022
ArcOlympicLiftingZones,1,53,11282022
ArcFloorTwo,1,85,11282022
SouthCourt,1,0,11282022
FourCourtGym,1,44,11282022
NorthCourt,1,4,11282022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,0,0,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,1008,1,133
Climbing,1009,0,0
ArcOlympicLiftingZones,1009,1,53
ArcFloorTwo,1009,1,85
SouthCourt,1009,1,0
FourCourtGym,1009,1,44
NorthCourt,1009,1,4
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,957,0,0
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11292022,1216,1
Climbing,11282022,1009,0
ArcOlympicLiftingZones,11292022,1216,1
ArcFloorTwo,11292022,1216,1
SouthCourt,11292022,1216,1
FourCourtGym,11292022,1216,1
NorthCourt,11292022,1216,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0957,0
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,34,11292022,1216
Climbing,0,11282022,1009
ArcOlympicLiftingZones,8,11292022,1216
ArcFloorTwo,16,11292022,1216
SouthCourt,2,11292022,1216
FourCourtGym,8,11292022,1216
NorthCourt,1,11292022,1216
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,0,11282022,0957
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,34,11292022
Climbing,0,0,11282022
ArcOlympicLiftingZones,1,8,11292022
ArcFloorTwo,1,16,11292022
SouthCourt,1,2,11292022
FourCourtGym,1,8,11292022
NorthCourt,1,1,11292022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,0,0,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,1216,1,34
Climbing,1009,0,0
ArcOlympicLiftingZones,1216,1,8
ArcFloorTwo,1216,1,16
SouthCourt,1216,1,2
FourCourtGym,1216,1,8
NorthCourt,1216,1,1
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,957,0,0
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11292022,1216,1
Climbing,11282022,1009,0
ArcOlympicLiftingZones,11292022,1216,1
ArcFloorTwo,11292022,1216,1
SouthCourt,11292022,1216,1
FourCourtGym,11292022,1216,1
NorthCourt,11292022,1216,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0957,0
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,34,11292022,1216
Climbing,0,11282022,1009
ArcOlympicLiftingZones,8,11292022,1216
ArcFloorTwo,16,11292022,1216
SouthCourt,2,11292022,1216
FourCourtGym,8,11292022,1216
NorthCourt,1,11292022,1216
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,0,11282022,0957
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,34,11292022
Climbing,0,0,11282022
ArcOlympicLiftingZones,1,8,11292022
ArcFloorTwo,1,16,11292022
SouthCourt,1,2,11292022
FourCourtGym,1,8,11292022
NorthCourt,1,1,11292022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,0,0,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,1216,1,34
Climbing,1009,0,0
ArcOlympicLiftingZones,1216,1,8
ArcFloorTwo,1216,1,16
SouthCourt,1216,1,2
FourCourtGym,1216,1,8
NorthCourt,1216,1,1
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,957,0,0
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11292022,1216,1
Climbing,11282022,1009,0
ArcOlympicLiftingZones,11292022,1216,1
ArcFloorTwo,11292022,1216,1
SouthCourt,11292022,1216,1
FourCourtGym,11292022,1216,1
NorthCourt,11292022,1216,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0957,0
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,34,11292022,1216
Climbing,0,11282022,1009
ArcOlympicLiftingZones,8,11292022,1216
ArcFloorTwo,16,11292022,1216
SouthCourt,2,11292022,1216
FourCourtGym,8,11292022,1216
NorthCourt,1,11292022,1216
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,0,11282022,0957
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,34,11292022
Climbing,0,0,11282022
ArcOlympicLiftingZones,1,8,11292022
ArcFloorTwo,1,16,11292022
SouthCourt,1,2,11292022
FourCourtGym,1,8,11292022
NorthCourt,1,1,11292022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,0,0,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,1216,1,34
Climbing,1009,0,0
ArcOlympicLiftingZones,1216,1,8
ArcFloorTwo,1216,1,16
SouthCourt,1216,1,2
FourCourtGym,1216,1,8
NorthCourt,1216,1,1
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,957,0,0
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11292022,1216,1
Climbing,11282022,1009,0
ArcOlympicLiftingZones,11292022,1216,1
ArcFloorTwo,11292022,1216,1
SouthCourt,11292022,1216,1
FourCourtGym,11292022,1216,1
NorthCourt,11292022,1216,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0957,0
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,34,11292022,1216
Climbing,0,11282022,1009
ArcOlympicLiftingZones,8,11292022,1216
ArcFloorTwo,16,11292022,1216
SouthCourt,2,11292022,1216
FourCourtGym,8,11292022,1216
NorthCourt,1,11292022,1216
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,0,11282022,0957
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,34,11292022
Climbing,0,0,11282022
ArcOlympicLiftingZones,1,8,11292022
ArcFloorTwo,1,16,11292022
SouthCourt,1,2,11292022
FourCourtGym,1,8,11292022
NorthCourt,1,1,11292022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,0,0,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,1216,1,34
Climbing,1009,0,0
ArcOlympicLiftingZones,1216,1,8
ArcFloorTwo,1216,1,16
SouthCourt,1216,1,2
FourCourtGym,1216,1,8
NorthCourt,1216,1,1
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,957,0,0
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11292022,1216,1
Climbing,11282022,1009,0
ArcOlympicLiftingZones,11292022,1216,1
ArcFloorTwo,11292022,1216,1
SouthCourt,11292022,1216,1
FourCourtGym,11292022,1216,1
NorthCourt,11292022,1216,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0957,0
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,34,11292022,1216
Climbing,0,11282022,1009
ArcOlympicLiftingZones,8,11292022,1216
ArcFloorTwo,16,11292022,1216
SouthCourt,2,11292022,1216
FourCourtGym,8,11292022,1216
NorthCourt,1,11292022,1216
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,0,11282022,0957
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,34,11292022
Climbing,0,0,11282022
ArcOlympicLiftingZones,1,8,11292022
ArcFloorTwo,1,16,11292022
SouthCourt,1,2,11292022
FourCourtGym,1,8,11292022
NorthCourt,1,1,11292022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,0,0,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,1216,1,34
Climbing,1009,0,0
ArcOlympicLiftingZones,1216,1,8
ArcFloorTwo,1216,1,16
SouthCourt,1216,1,2
FourCourtGym,1216,1,8
NorthCourt,1216,1,1
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,957,0,0
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11292022,1216,1
Climbing,11282022,1009,0
ArcOlympicLiftingZones,11292022,1216,1
ArcFloorTwo,11292022,1216,1
SouthCourt,11292022,1216,1
FourCourtGym,11292022,1216,1
NorthCourt,11292022,1216,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0957,0
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,34,11292022,1216
Climbing,0,11282022,1009
ArcOlympicLiftingZones,8,11292022,1216
ArcFloorTwo,16,11292022,1216
SouthCourt,2,11292022,1216
FourCourtGym,8,11292022,1216
NorthCourt,1,11292022,1216
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,0,11282022,0957
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,34,11292022
Climbing,0,0,11282022
ArcOlympicLiftingZones,1,8,11292022
ArcFloorTwo,1,16,11292022
SouthCourt,1,2,11292022
FourCourtGym,1,8,11292022
NorthCourt,1,1,11292022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,0,0,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,1216,1,34
Climbing,1009,0,0
ArcOlympicLiftingZones,1216,1,8
ArcFloorTwo,1216,1,16
SouthCourt,1216,1,2
FourCourtGym,1216,1,8
NorthCourt,1216,1,1
RecreationPool,657,1,0
CompetitionPool,657,1,0
ArcExpress,957,0,0
Spa,103,0,0
AquaplexPoolDeck,803,1,2
TennisCourts,657,1,0
Entry,0,1,2
ArcFloorOne,11292022,1216,1
Climbing,11282022,1009,0
ArcOlympicLiftingZones,11292022,1216,1
ArcFloorTwo,11292022,1216,1
SouthCourt,11292022,1216,1
FourCourtGym,11292022,1216,1
NorthCourt,11292022,1216,1
RecreationPool,11282022,0657,1
CompetitionPool,11282022,0657,1
ArcExpress,11282022,0957,0
Spa,11282022,0103,0
AquaplexPoolDeck,11282022,0803,1
TennisCourts,11282022,0657,1
Entry,3,0,1
ArcFloorOne,34,11292022,1216
Climbing,0,11282022,1009
ArcOlympicLiftingZones,8,11292022,1216
ArcFloorTwo,16,11292022,1216
SouthCourt,2,11292022,1216
FourCourtGym,8,11292022,1216
NorthCourt,1,11292022,1216
RecreationPool,0,11282022,0657
CompetitionPool,0,11282022,0657
ArcExpress,0,11282022,0957
Spa,0,11282022,0103
AquaplexPoolDeck,2,11282022,0803
TennisCourts,0,11282022,0657
Entry,2,3,0
ArcFloorOne,1,34,11292022
Climbing,0,0,11282022
ArcOlympicLiftingZones,1,8,11292022
ArcFloorTwo,1,16,11292022
SouthCourt,1,2,11292022
FourCourtGym,1,8,11292022
NorthCourt,1,1,11292022
RecreationPool,1,0,11282022
CompetitionPool,1,0,11282022
ArcExpress,0,0,11282022
Spa,0,0,11282022
AquaplexPoolDeck,1,2,11282022
TennisCourts,1,0,11282022
Entry,1,2,3
ArcFloorOne,1216,1,34
Climbing,1009,0,0
